# time, h1_signal, l1_signal
6.142578125000000000e-01 3.366165297058250011e-24 -6.855206021527852548e-25
6.147460937500000000e-01 3.314136771944581088e-24 -4.183857009478879826e-25
6.152343750000000000e-01 3.234346070480990042e-24 -1.472530004515260733e-25
6.157226562500000000e-01 3.127420488818120773e-24 1.255874662107334173e-25
6.162109375000000000e-01 2.994230084253418886e-24 3.978912218603602119e-25
6.166992187500000000e-01 2.835796064541612052e-24 6.673887752360726409e-25
6.171875000000000000e-01 2.653414447836122077e-24 9.317941170354977566e-25
6.176757812500000000e-01 2.448584549267829772e-24 1.188925232408380290e-24
6.181640625000000000e-01 2.222932067273401136e-24 1.436620457276971307e-24
6.186523437500000000e-01 1.978327923711034579e-24 1.672767435939596273e-24
6.191406250000000000e-01 1.716791007647150241e-24 1.895410088740335490e-24
6.196289062500000000e-01 1.440430436320801244e-24 2.102654967550799165e-24
6.201171875000000000e-01 1.151556616239399382e-24 2.292720092738557104e-24
6.206054687500000000e-01 8.525620650254230389e-25 2.464024508068692959e-24
6.210937500000000000e-01 5.458845335503939585e-25 2.615087096280715977e-24
6.215820312500000000e-01 2.341057469773562644e-25 2.744591994028571455e-24
6.220703125000000000e-01 -8.018534714345506111e-26 2.851455817474011894e-24
6.225585937500000000e-01 -3.944060507752682742e-25 2.934721514768726886e-24
6.230468750000000000e-01 -7.058950981797317934e-25 2.993637988070701645e-24
6.235351562500000000e-01 -1.012060162159280814e-24 3.027703164128512173e-24
6.240234375000000000e-01 -1.310366197474127244e-24 3.036557292534198548e-24
6.245117187500000000e-01 -1.598267433656192003e-24 3.020073895976195801e-24
6.250000000000000000e-01 -1.873360782227098273e-24 2.978376179907832609e-24
6.254882812500000000e-01 -2.133349596382742915e-24 2.911732250129338249e-24
6.259765625000000000e-01 -2.375994222391992924e-24 2.820653127250710717e-24
6.264648437500000000e-01 -2.599264131700500194e-24 2.705881727749979672e-24
6.269531250000000000e-01 -2.801276258305880584e-24 2.568294578450804110e-24
6.274414062500000000e-01 -2.980264293279111930e-24 2.409004623358579676e-24
6.279296875000000000e-01 -3.134723502175938657e-24 2.229323976082008619e-24
6.284179687500000000e-01 -3.263326162302093604e-24 2.030675682293260261e-24
6.289062500000000000e-01 -3.364911373014640554e-24 1.814696930477071569e-24
6.293945312500000000e-01 -3.438617426674866104e-24 1.583176044949571118e-24
6.298828125000000000e-01 -3.483776404465671198e-24 1.337977321230807540e-24
6.303710937500000000e-01 -3.499923255324808853e-24 1.081141796634607816e-24
6.308593750000000000e-01 -3.486909354682962198e-24 8.148022773307939874e-25
6.313476562500000000e-01 -3.444779245269826280e-24 5.411255747420436625e-25
6.318359375000000000e-01 -3.373799090066864205e-24 2.624081395981534307e-25
6.323242187500000000e-01 -3.274548422115850716e-24 -1.902787511877745356e-26
6.328125000000000000e-01 -3.147784392649732261e-24 -3.008733737313782446e-25
6.333007812500000000e-01 -2.994488762685508937e-24 -5.807455050030119749e-25
6.337890625000000000e-01 -2.815933700954054417e-24 -8.563062539795625105e-25
6.342773437500000000e-01 -2.613537177282991613e-24 -1.125279204251851310e-24
6.347656250000000000e-01 -2.388926138650399629e-24 -1.385372719668043388e-24
6.352539062500000000e-01 -2.143974330690229843e-24 -1.634407424634356347e-24
6.357421875000000000e-01 -1.880655417911743079e-24 -1.870309705378211117e-24
6.362304687500000000e-01 -1.601121872402626303e-24 -2.091047895621326258e-24
6.367187500000000000e-01 -1.307714622158650311e-24 -2.294764544011136965e-24
6.372070312500000000e-01 -1.002819351416943429e-24 -2.479746717872267712e-24
6.376953125000000000e-01 -6.889577174056988552e-25 -2.644376432852365045e-24
6.381835937500000000e-01 -3.687678290730392921e-25 -2.787261202029304396e-24
6.386718750000000000e-01 -4.486911957885602558e-26 -2.907180411281732386e-24
6.391601562500000000e-01 2.800359678476607235e-25 -3.003050833839344409e-24
6.396484375000000000e-01 6.032079185526504445e-25 -3.074050851622769168e-24
6.401367187500000000e-01 9.219898675631490276e-25 -3.119545485460193003e-24
6.406250000000000000e-01 1.233697994604662572e-24 -3.139068837571428527e-24
6.411132812500000000e-01 1.535692284271891369e-24 -3.132437293417734765e-24
6.416015625000000000e-01 1.825477021044346072e-24 -3.099654719119288702e-24
6.420898437500000000e-01 2.100587287893338104e-24 -3.040911012300794143e-24
6.425781250000000000e-01 2.358681146159480416e-24 -2.956679176944352876e-24
6.430664062500000000e-01 2.597615344372847963e-24 -2.847604035836448662e-24
6.435546875000000000e-01 2.815329765421817088e-24 -2.714517936185919337e-24
6.440429687500000000e-01 3.009956179249466548e-24 -2.558519452448564883e-24
6.445312500000000000e-01 3.179865955676218857e-24 -2.380850329854747691e-24
6.450195312500000000e-01 3.323557094303690531e-24 -2.182927646380581451e-24
6.455078125000000000e-01 3.439776332557344948e-24 -1.966400390941436546e-24
6.459960937500000000e-01 3.527537008734139010e-24 -1.733018153905499247e-24
6.464843750000000000e-01 3.586011560487999321e-24 -1.484678563323537841e-24
6.469726562500000000e-01 3.614660786054041659e-24 -1.223460682152035904e-24
6.474609375000000000e-01 3.613219494036024162e-24 -9.514918538486271549e-25
6.479492187500000000e-01 3.581597682497422401e-24 -6.710103599217820258e-25
6.484375000000000000e-01 3.520012887187083154e-24 -3.843751770576834050e-25
6.489257812500000000e-01 3.428945258730034874e-24 -9.393557471215222672e-26
6.494140625000000000e-01 3.309051899410152885e-24 1.978938212253510320e-25
6.499023437500000000e-01 3.161297503601985533e-24 4.886475195455948683e-25
6.503906250000000000e-01 2.986879360561832011e-24 7.759313388258430869e-25
6.508789062500000000e-01 2.787156619777700338e-24 1.057335839008257651e-24
6.513671875000000000e-01 2.563773869513061711e-24 1.330472537966072683e-24
6.518554687500000000e-01 2.318559235654249257e-24 1.593081954161161419e-24
6.523437500000000000e-01 2.053472730394482090e-24 1.842938136620557012e-24
6.528320312500000000e-01 1.770720129234244098e-24 2.077905730870961997e-24
6.533203125000000000e-01 1.472628857069674948e-24 2.296030448449915773e-24
6.538085937500000000e-01 1.161617301375529396e-24 2.495437843529381733e-24
6.542968750000000000e-01 8.402941235563226952e-25 2.674407940231012767e-24
6.547851562500000000e-01 5.113157155383262737e-25 2.831442885063446367e-24
6.552734375000000000e-01 1.773780055549358371e-25 2.965161787418127508e-24
6.557617187500000000e-01 -1.587007874959522311e-25 3.074389398989624108e-24
6.562500000000000000e-01 -4.941337922042436139e-25 3.158198688547914579e-24
6.567382812500000000e-01 -8.261488659775848707e-25 3.215806301137411970e-24
6.572265625000000000e-01 -1.151924474870912262e-24 3.246672656559024491e-24
6.577148437500000000e-01 -1.468749120704821519e-24 3.250517440265050241e-24
6.582031250000000000e-01 -1.773981029439503079e-24 3.227218080340344436e-24
6.586914062500000000e-01 -2.065005026982124585e-24 3.176916090045243565e-24
6.591796875000000000e-01 -2.339390911686828868e-24 3.100003851115495996e-24
6.596679687500000000e-01 -2.594828687559829226e-24 2.997029888031917293e-24
6.601562500000000000e-01 -2.829105705840510667e-24 2.868808758213322080e-24
6.606445312500000000e-01 -3.040256773360215347e-24 2.716380828584531805e-24
6.611328125000000000e-01 -3.226476913439563333e-24 2.540928400390474695e-24
6.616210937500000000e-01 -3.386120272894452893e-24 2.343884831356330642e-24
6.621093750000000000e-01 -3.517837198858923284e-24 2.126867610495382490e-24
6.625976562500000000e-01 -3.620467336412994948e-24 1.891607456813280578e-24
6.630859375000000000e-01 -3.693058964987005678e-24 1.640052804495781351e-24
6.635742187500000000e-01 -3.734986046408461817e-24 1.374279709155498323e-24
6.640625000000000000e-01 -3.745823749013933129e-24 1.096438338513256440e-24
6.645507812500000000e-01 -3.725387039251529373e-24 8.088506569907897645e-25
6.650390625000000000e-01 -3.673824178462325186e-24 5.139009708216797284e-25
6.655273437500000000e-01 -3.591480367717112583e-24 2.140014144750680489e-25
6.660156250000000000e-01 -3.478955083308873111e-24 -8.832138221047044200e-26
6.665039062500000000e-01 -3.337168326796585542e-24 -3.905513748240636630e-25
6.669921875000000000e-01 -3.167215964351504175e-24 -6.901963503512292711e-25
6.674804687500000000e-01 -2.970442353889491243e-24 -9.847134495503996637e-25
6.679687500000000000e-01 -2.748476303472273395e-24 -1.271643279459788712e-24
6.684570312500000000e-01 -2.503084002885171662e-24 -1.548599919044918699e-24
6.689453125000000000e-01 -2.236256130190177752e-24 -1.813211019377531761e-24
6.694335937500000000e-01 -1.950213984115288919e-24 -2.063256669055176513e-24
6.699218750000000000e-01 -1.647266225652554967e-24 -2.296636918583555032e-24
6.704101562500000000e-01 -1.329907134742319388e-24 -2.511328227928001463e-24
6.708984375000000000e-01 -1.000791690921232789e-24 -2.705520590045856652e-24
6.713867187500000000e-01 -6.626006517961485370e-25 -2.877561534454008489e-24
6.718750000000000000e-01 -3.181470147493829495e-25 -3.025928691522912710e-24
6.723632812500000000e-01 2.967730924815693923e-26 -3.149359487664698624e-24
6.728515625000000000e-01 3.780208116552768108e-25 -3.246773945149768624e-24
6.733398437500000000e-01 7.239595664725250610e-25 -3.317265251946156052e-24
6.738281250000000000e-01 1.064576368748418849e-24 -3.360217782086289329e-24
6.743164062500000000e-01 1.397060494053835110e-24 -3.375210762067163912e-24
6.748046875000000000e-01 1.718593194587583842e-24 -3.362025648964643277e-24
6.752929687500000000e-01 2.026449779841392673e-24 -3.320746481296948364e-24
6.757812500000000000e-01 2.318074801861854719e-24 -3.251646856797633293e-24
6.762695312500000000e-01 2.590967575315519148e-24 -3.155214189911429004e-24
6.767578125000000000e-01 2.842801179765289541e-24 -3.032229992160801230e-24
6.772460937500000000e-01 3.071468865093340402e-24 -2.883645474202720199e-24
6.777343750000000000e-01 3.274973595385429403e-24 -2.710622350683673445e-24
6.782226562500000000e-01 3.451560511692061692e-24 -2.514589504647220480e-24
6.787109375000000000e-01 3.599733411950068675e-24 -2.297110394754187931e-24
6.791992187500000000e-01 3.718151807648539705e-24 -2.059938059740205384e-24
6.796875000000000000e-01 3.805770426874381086e-24 -1.805046254612205943e-24
6.801757812500000000e-01 3.861822850031509709e-24 -1.534494788165485198e-24
6.806640625000000000e-01 3.885728076454690737e-24 -1.250498757480001096e-24
6.811523437500000000e-01 3.877231700225032218e-24 -9.554345231063923199e-25
6.816406250000000000e-01 3.836358098574831137e-24 -6.517082563313313884e-25
6.821289062500000000e-01 3.763331217613643638e-24 -3.418364095343916962e-25
6.826171875000000000e-01 3.658713068167865063e-24 -2.842546845266353079e-26
6.831054687500000000e-01 3.523325552771667807e-24 2.859516190791953727e-25
6.835937500000000000e-01 3.358186813816458081e-24 5.986653884257086130e-25
6.840820312500000000e-01 3.164640537549350062e-24 9.070735063050780270e-25
6.845703125000000000e-01 2.944249629054399106e-24 1.208629785366902006e-24
6.850585937500000000e-01 2.698751383084691415e-24 1.500786391763946193e-24
6.855468750000000000e-01 2.430174858357134572e-24 1.781059261945099280e-24
6.860351562500000000e-01 2.140711966886231508e-24 2.047119252315100178e-24
6.865234375000000000e-01 1.832693901826117017e-24 2.296690527895450008e-24
6.870117187500000000e-01 1.508691855397492199e-24 2.527634860964992188e-24
6.875000000000000000e-01 1.171368986548039696e-24 2.738019816996215172e-24
6.879882812500000000e-01 8.234784166269540905e-25 2.926014629635885857e-24
6.884765625000000000e-01 4.679443855619547563e-25 3.089988566174348652e-24
6.889648437500000000e-01 1.077024238583412085e-25 3.228553009473163465e-24
6.894531250000000000e-01 -2.542784061363733666e-25 3.340459077359736737e-24
6.899414062500000000e-01 -6.149349809462561851e-25 3.424707489778192463e-24
6.904296875000000000e-01 -9.712754861754628689e-25 3.480563269064564636e-24
6.909179687500000000e-01 -1.320334219796888277e-24 3.507457888971636047e-24
6.914062500000000000e-01 -1.659134608001141612e-24 3.505104915133201658e-24
6.918945312500000000e-01 -1.984853957158604706e-24 3.473484878633050215e-24
6.923828125000000000e-01 -2.294755191621573934e-24 3.412754584691620595e-24
6.928710937500000000e-01 -2.586172171171656672e-24 3.323364864859711737e-24
6.933593750000000000e-01 -2.856665425332268195e-24 3.206017461615620658e-24
6.938476562500000000e-01 -3.103931873047102374e-24 3.061586056853290308e-24
6.943359375000000000e-01 -3.325813123610912510e-24 2.891232233464503210e-24
6.948242187500000000e-01 -3.520437472292232956e-24 2.696334969172611832e-24
6.953125000000000000e-01 -3.686111300757800134e-24 2.478424823025513102e-24
6.958007812500000000e-01 -3.821349401913174964e-24 2.239293015584833247e-24
6.962890625000000000e-01 -3.924996107761464534e-24 1.980896321286967999e-24
6.967773437500000000e-01 -3.996099772403946039e-24 1.705308406945985106e-24
6.972656250000000000e-01 -4.033962394972836677e-24 1.414820171796608570e-24
6.977539062500000000e-01 -4.038235266349932805e-24 1.111824856659085333e-24
6.982421875000000000e-01 -4.008782063174660383e-24 7.987885816558251243e-25
6.987304687500000000e-01 -3.945747423277014392e-24 4.783375716972379982e-25
6.992187500000000000e-01 -3.849624158674670472e-24 1.531266951064130714e-25
6.997070312500000000e-01 -3.721109001895083048e-24 -1.741696167921711031e-25
7.001953125000000000e-01 -3.561185941782901970e-24 -5.007849811962711620e-25
7.006835937500000000e-01 -3.371160891104814902e-24 -8.240020550776350537e-25
7.011718750000000000e-01 -3.152514839135437165e-24 -1.141138565699359816e-24
7.016601562500000000e-01 -2.907000162844392330e-24 -1.449491155490331168e-24
7.021484375000000000e-01 -2.636643493790632445e-24 -1.746480943069109182e-24
7.026367187500000000e-01 -2.343603331930457127e-24 -2.029617700380588466e-24
7.031250000000000000e-01 -2.030276484508511951e-24 -2.296462371778698332e-24
7.036132812500000000e-01 -1.699268183064863316e-24 -2.544771178831230828e-24
7.041015625000000000e-01 -1.353258017893645098e-24 -2.772437106125494265e-24
7.045898437500000000e-01 -9.951121810270405462e-25 -2.977469989175749305e-24
7.050781250000000000e-01 -6.278227855975499947e-25 -3.158132157736461278e-24
7.055664062500000000e-01 -2.543892723337377830e-25 -3.312858782008466385e-24
7.060546875000000000e-01 1.220648804297539079e-25 -3.440256995371004646e-24
7.065429687500000000e-01 4.983797380955776365e-25 -3.539229150945697239e-24
7.070312500000000000e-01 8.714574041654785448e-25 -3.608874971560172556e-24
7.075195312500000000e-01 1.238145767956569086e-24 -3.648508631528903754e-24
7.080078125000000000e-01 1.595350643682509887e-24 -3.657763102530037565e-24
7.084960937500000000e-01 1.940110143164828870e-24 -3.636475626308858521e-24
7.089843750000000000e-01 2.269481077472344934e-24 -3.584721404274249633e-24
7.094726562500000000e-01 2.580668829158253939e-24 -3.502895898973468796e-24
7.099609375000000000e-01 2.871072320882534193e-24 -3.391589197487198193e-24
7.104492187500000000e-01 3.138175951221329410e-24 -3.251636402123145409e-24
7.109375000000000000e-01 3.379692903410089756e-24 -3.084174973645873597e-24
7.114257812500000000e-01 3.593580006291759916e-24 -2.890511316632304418e-24
7.119140625000000000e-01 3.777939511906547608e-24 -2.672184522073732340e-24
7.124023437500000000e-01 3.931169736241539720e-24 -2.430995719675220144e-24
7.128906250000000000e-01 4.051946872942823969e-24 -2.168872170620193689e-24
7.133789062500000000e-01 4.139137539667699925e-24 -1.887943933013507421e-24
7.138671875000000000e-01 4.191949713401992074e-24 -1.590546250757150511e-24
7.143554687500000000e-01 4.209882031139123768e-24 -1.279087395713978811e-24
7.148437500000000000e-01 4.192651531824666138e-24 -9.561355726826413401e-25
7.153320312500000000e-01 4.140340878811073427e-24 -6.243932149037369882e-25
7.158203125000000000e-01 4.053317219964733693e-24 -2.865724239170653784e-25
7.163085937500000000e-01 3.932176610631933434e-24 5.451074673364177255e-26
7.167968750000000000e-01 3.777880193454109431e-24 3.959875524567963342e-25
7.172851562500000000e-01 3.591643752503227338e-24 7.350464483875530983e-25
7.177734375000000000e-01 3.374900615300018112e-24 1.068832463862402138e-24
7.182617187500000000e-01 3.129423282013264041e-24 1.394521167636791583e-24
7.187500000000000000e-01 2.857189774447785121e-24 1.709410187849505426e-24
